고유 번호,지침_원문,지침,오류 유형,디바이스,문제점 및 개선 방안,점검/문구 사용 시 주의사항,,,,,,,,,,,,,,,,,,,,,,
3,(표의 구성) 표는 이해하기 쉽게 구성해야 한다.,3. (표의 구성) 표는 이해하기 쉽게 구성해야 한다.,표의 제목과 요약정보가 불충분하거나 적절하게 제공되지 않은 경우,공통,표의 실제 데이터 정보와 일치하는 내용으로 제목을 수정해야 함,,,,,,,,,,,,,,,,,,,,,,,
3,(표의 구성) 표는 이해하기 쉽게 구성해야 한다.,3. (표의 구성) 표는 이해하기 쉽게 구성해야 한다.,표의 제목과 요약정보가 불충분하거나 적절하게 제공되지 않은 경우,공통,표의 제목으로 헤더 셀에 대한 요약 대신 표를 통해 전달하고자 하는 총체적인 정보를 설명할 수 있는 내용을 제공해야 함,,,,,,,,,,,,,,,,,,,,,,,
3,(표의 구성) 표는 이해하기 쉽게 구성해야 한다.,3. (표의 구성) 표는 이해하기 쉽게 구성해야 한다.,제목 셀과 내용 셀을 구분하지 않거나 잘못 구분한 경우,공통,데이터의 제목에 해당하는 정보는 제목 요소(<th>)로 마크업해야 스크린 리더 사용자가 표의 구조를 이해할 수 있음,,,,,,,,,,,,,,,,,,,,,,,
3,(표의 구성) 표는 이해하기 쉽게 구성해야 한다.,3. (표의 구성) 표는 이해하기 쉽게 구성해야 한다.,제목 셀과 내용 셀을 구분하지 않거나 잘못 구분한 경우,공통,데이터의 정렬 방향을 올바른 값으로 수정해야 함,scope 속성값이 반대로 선언된 경우 사용,,,,,,,,,,,,,,,,,,,,,,
3,(표의 구성) 표는 이해하기 쉽게 구성해야 한다.,3. (표의 구성) 표는 이해하기 쉽게 구성해야 한다.,제목 셀과 내용 셀을 구분하지 않거나 잘못 구분한 경우,공통,제목에 해당하지 않는 정보를 제목 요소(<th>)로 제공함. 데이터 요소(<td>)로 마크업을 수정해야 함,,,,,,,,,,,,,,,,,,,,,,,
3,(표의 구성) 표는 이해하기 쉽게 구성해야 한다.,3. (표의 구성) 표는 이해하기 쉽게 구성해야 한다.,제목 셀과 내용 셀을 구분하지 않거나 잘못 구분한 경우,공통,제목 셀에 scope 속성을 선언하여 스크린 리더 사용자가 데이터 셀에 포함된 값/정보의 의미를 이해할 수 있도록 해야 함,,,,,,,,,,,,,,,,,,,,,,,
3,(표의 구성) 표는 이해하기 쉽게 구성해야 한다.,3. (표의 구성) 표는 이해하기 쉽게 구성해야 한다.,제목 셀과 내용 셀을 구분하지 않거나 잘못 구분한 경우,공통,"복잡한 테이블에서 데이터 간 관계를 표현하기 위해 headers 속성을 사용하고 있으나, headers 속성값으로 참조할 id와 값이 제목 태그에 선언되지 않음
<th>에 적절한 id 값을 부여하여 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
3,(표의 구성) 표는 이해하기 쉽게 구성해야 한다.,3. (표의 구성) 표는 이해하기 쉽게 구성해야 한다.,표의 제목과 요약정보가 불충분하거나 적절하게 제공되지 않은 경우,공통,"레이아웃용 테이블에 데이터 간 관계를 표현하기 위한 caption, thead, th, tfoot은 사용하지 않아야 함",,,,,,,,,,,,,,,,,,,,,,,
3,(표의 구성) 표는 이해하기 쉽게 구성해야 한다.,3. (표의 구성) 표는 이해하기 쉽게 구성해야 한다.,"다단, 병합 등 복잡한 표를 제공 시 headers, id 속성을 통해 제목 셀과 내용 셀을 연결하지 않은 경우",공통,"데이터 셀이 하나 이상의 행 또는 열 헤더와 관련 있는 경우, 스크린 리더 사용자가 데이터 셀의 의미를 이해할 수 있도록 <th>에 id 값을 부여하고 테이터 셀(<td>)을 headers 속성과 연결해서 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
3,(표의 구성) 표는 이해하기 쉽게 구성해야 한다.,3. (표의 구성) 표는 이해하기 쉽게 구성해야 한다.,표의 정보를 이해하기 어려운 중첩 표(표 안의 표)를 넣어 정보를 제공한 경우,공통,"표 안에 표가 제공되면 스크린 리더 사용자는 두 표의 중첩된 관계로 인해 정보를 이해할 수 없음
데이터 구조를 표현하기 위해 여러 개의 행 또는 열에 헤딩 셀이 필요한 경우, 표를 적절한 단위로 나누어 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
3,(표의 구성) 표는 이해하기 쉽게 구성해야 한다.,3. (표의 구성) 표는 이해하기 쉽게 구성해야 한다.,표의 정보를 이해하기 어려운 중첩 표(표 안의 표)를 넣어 정보를 제공한 경우,공통,"표 안에 표가 제공되면 스크린 리더 사용자는 두 표의 중첩된 관계로 인해 정보를 이해할 수 없음
두 개의 표 중 한 개의 표 마크업을 <table>에서 <dl>, <ul>, <ol>와 같이 관계를 표현할 수 있는 태그로 변경해야 함",,,,,,,,,,,,,,,,,,,,,,,
3,(표의 구성) 표는 이해하기 쉽게 구성해야 한다.,3. (표의 구성) 표는 이해하기 쉽게 구성해야 한다.,"배치용 테이블에 <th>, <caption> 요소, summary 속성을 사용하는 경우",공통,콘텐츠의 시각적 배치를 위한 용도의 표에 (<th> / <caption> / <thead>)를 제거하여 스크린 리더가 표로 인식하지 않도록 해야 함,,,,,,,,,,,,,,,,,,,,,,,
3,(표의 구성) 표는 이해하기 쉽게 구성해야 한다.,3. (표의 구성) 표는 이해하기 쉽게 구성해야 한다.,-,공통,"시각적으로는 하나의 표지만, 실제로는 여러 개의 <table> 태그로 마크업 되어 스크린 리더 사용자는 콘텐츠를 명확히 이해하기 어려움 
하나의 <table> 태그를 사용하고, 표 내에 <tr> 태그를 사용하여 각 행을 구분하는 방식으로 개선해야 함",,,,,,,,,,,,,,,,,,,,,,,
4,(콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,4. (콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,콘텐츠의 순서를 논리적으로 제공하지 않아 전후 맥락을 이해할 수 없는 경우,공통,"시각적 배치 순서와 DOM 구조가 일치하지 않음
콘텐츠 영역을 시각적으로 배치된 순서로 수정하여 스크린 리더 사용자가 논리적인 순서에 맞게 콘텐츠를 탐색할 수 있도록 개선해야 함",,,,,,,,,,,,,,,,,,,,,,,
4,(콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,4. (콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,콘텐츠의 순서를 논리적으로 제공하지 않아 전후 맥락을 이해할 수 없는 경우,공통,"본문을 가리는 레이어 팝업이 문서에 가장 첫 콘텐츠로 마크업되지 않음
레이어를 첫 콘텐츠로 제공하여 키보드 사용자가 가려진 본문 콘텐츠 확인을 위해 레이어 팝업을 닫는 동작을 먼저 수행할 수 있도록 해야 함",레이어 팝업,,,,,,,,,,,,,,,,,,,,,,
4,(콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,4. (콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,콘텐츠의 순서를 논리적으로 제공하지 않아 전후 맥락을 이해할 수 없는 경우,공통,"레이어 닫기 버튼이 레이어 내부 본문 콘텐츠 이전에  마크업되어 있어 스크린 리더 사용자가 부적절한 순서로 콘텐츠에 접근하게 됨
레이어 닫기 버튼은 레이어 본문 콘텐츠 다음 요소로 제공하여 스크린 리더, 키보드 사용자가 주요 내용을 우선적으로 탐색할 수 있도록 해야 함",레이어 팝업,,,,,,,,,,,,,,,,,,,,,,
4,(콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,4. (콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,콘텐츠의 순서를 논리적으로 제공하지 않아 전후 맥락을 이해할 수 없는 경우,공통,"콘텐츠가 표현된 순서가 의미를 이해하는 데 중요함에도 불구하고 논리적인 순서로 제공되지 않음
마크업 순서를 목록의 헤딩, 목록, 더보기 링크 순으로 변경하여 키보드, 스크린 리더 사용자가 적절한 순서로 콘텐츠에 접근할 수 있도록 해야 함",더보기 링크가 있는 목록,,,,,,,,,,,,,,,,,,,,,,
4,(콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,4. (콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,콘텐츠의 구조를 논리적으로 제공하지 않아 주종 관계를 이해할 수 없는 경우,공통,스크린 리더 사용자가 탭과 콘텐츠 간 상하 관계를 이해할 수 있도록 각각의 탭 하위 콘텐츠 영역에 탭 링크 텍스트와 동일한 텍스트의 제목을 제공해야 함,탭,,,,,,,,,,,,,,,,,,,,,,
4,(콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,4. (콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,콘텐츠의 구조를 논리적으로 제공하지 않아 주종 관계를 이해할 수 없는 경우,공통,"탭 패널의 섹션 제목에 해당하는 요소를 일반 태그(<>)로 마크업하여 스크린 리더 사용자가 탭과 콘텐츠 간 상하 관계 구조를 이해하기 어려움
텍스트 요소의 마크업을 문서 헤딩 구조에 적절한 수준의 헤딩 태그로 변경해야 함",탭,,,,,,,,,,,,,,,,,,,,,,
4,(콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,4. (콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,콘텐츠의 구조를 논리적으로 제공하지 않아 주종 관계를 이해할 수 없는 경우,공통,"탭의 전환으로 탭 패널 콘텐츠가 변경되었음에도 탭 패널 섹션 제목이 가장 첫 번째 탭 제목으로 고정되어 있어 스크린 리더 사용자에게 혼동을 줌
탭 패널 콘텐츠가 변경될 때 섹션 제목 텍스트가 선택된 탭 버튼의 이름으로 업데이트되어야 함",탭,,,,,,,,,,,,,,,,,,,,,,
4,(콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,4. (콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,콘텐츠의 구조를 논리적으로 제공하지 않아 주종 관계를 이해할 수 없는 경우,공통,"계층 구조가 존재하는 콘텐츠에 계층 구조를 표현할 수 있는 마크업을 사용하지 않음
계층 구조를 표현할 수 있는 마크업(ul>li>ul>li, ol>li>ol>li, hx+ul, hx+ol, dt+dd 등)으로 수정해야 함","계층 구조가 존재하는 콘텐츠( : 2 ) 예 단계 이상의 깊이를 가진 메뉴 에 계층 구조를
표현할 수 있는 마크업( : ul>li>ul>li, ol>li>ol>li, hx+ul, hx+ol, dt+dd 예 등 이에
상응하는 마크업) 17-2 을 사용하지 않았다면 유형의 오류",,,,,,,,,,,,,,,,,,,,,,
4,(콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,4. (콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,콘텐츠의 구조를 논리적으로 제공하지 않아 주종 관계를 이해할 수 없는 경우,공통,"2depth 항목을 3depth로 부적절하게 계층 구조를 구현함
실제 계층 정보와 동일하게 <ul>, <li> 태그를 마크업 해야 함",,,,,,,,,,,,,,,,,,,,,,,
4,(콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,4. (콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,콘텐츠의 구조를 논리적으로 제공하지 않아 주종 관계를 이해할 수 없는 경우,공통,"목록 형식의 콘텐츠를 목록 태그가 아닌 일반 태그로 마크업 하여 CSS를 제거하고 화면을 확인하는 사용자는 구조를 이해하기 어려움 
목록 태그(<ul>, <li>)를 적절히 사용하여 마크업해야 함",,,,,,,,,,,,,,,,,,,,,,,
4,(콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,4. (콘텐츠의 선형구조) 콘텐츠는 논리적인 순서로 제공해야 한다.,콘텐츠의 구조를 논리적으로 제공하지 않아 주종 관계를 이해할 수 없는 경우,공통,"순서, 단계 정보를 나타내는 콘텐츠를 일반 태그로 마크업 하여 CSS를 제거하고 화면을 확인하는 사용자는 구조를 이해하기 어려움 
의미 있는 태그를 적절히 사용하여 마크업해야 함",,,,,,,,,,,,,,,,,,,,,,,
5,"(명확한 지시사항 제공) 지시사항은 모양, 크기, 위치, 방향, 색, 소리 등에 관계없이 인식될 수 있어야 한다.","5. (명확한 지시사항 제공) 지시사항은 모양, 크기, 위치, 방향, 색, 소리 등에 관계없이 인식될 수 있어야 한다.","색, 크기, 모양, 방향 등 지시사항을 시각정보로만 제공한 경우",공통,특정 요소를 가리키거나 지시사항을 전달하는 콘텐츠는 대상의 정확한 명칭으로 참조해야 함,"오류예시)
색 -  ""빨간색 버튼을 클릭해 주세요"", ""파란색 글씨를 찾아 입력해 주세요""
크기 - ""더 큰 버튼을 클릭해 주세요""
모양 - ""동그란 버튼을 눌러주세요""
위치 - ""위에 있는 설명을 참고하여 작성해주세요"", ""아래 버튼을 눌러주세요""",,,,,,,,,,,,,,,,,,,,,,
5,"(명확한 지시사항 제공) 지시사항은 모양, 크기, 위치, 방향, 색, 소리 등에 관계없이 인식될 수 있어야 한다.","5. (명확한 지시사항 제공) 지시사항은 모양, 크기, 위치, 방향, 색, 소리 등에 관계없이 인식될 수 있어야 한다.",소리 등 지시사항을 청각정보로만 제공한 경우,공통,특정 요소를 가리키거나 지시사항을 전달하는 콘텐츠는 시각적으로도 확인할 수 있도록 제공해야 함,지시 사항이 청각적으로만 제공되는 경우,,,,,,,,,,,,,,,,,,,,,,
6,(색에 무관한 콘텐츠 인식) 콘텐츠는 색에 관계없이 인식될 수 있어야 한다.,6. (색에 무관한 콘텐츠 인식) 콘텐츠는 색에 관계없이 인식될 수 있어야 한다.,"색상만으로 내용을 구분하거나 인식하도록 제공된 콘텐츠(그래프, 차트, 지도, 필수 입력항목 등)를 제공한 경우",공통,"~의 상태에 대한 정보를 색상 이외의 수단으로 구분할 수 있는 단서(밑줄,  크기 차이, 1px 이상의 테두리 차이, 표식 등)를 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
6,(색에 무관한 콘텐츠 인식) 콘텐츠는 색에 관계없이 인식될 수 있어야 한다.,6. (색에 무관한 콘텐츠 인식) 콘텐츠는 색에 관계없이 인식될 수 있어야 한다.,"색상만으로 내용을 구분하거나 인식하도록 제공된 콘텐츠(그래프, 차트, 지도, 필수 입력항목 등)를 제공한 경우",공통,"그래프의 범례를 색상만으로 구분하고 있어 흑백 모드 사용자, 저시력 사용자는 정보를 정확하게 인지하기 어려움
그래프 범례가 형태, 크기, 패턴(예 - 가로/세로/대각선 채움)으로 구분되도록 표현 방식을 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
6,(색에 무관한 콘텐츠 인식) 콘텐츠는 색에 관계없이 인식될 수 있어야 한다.,6. (색에 무관한 콘텐츠 인식) 콘텐츠는 색에 관계없이 인식될 수 있어야 한다.,"색상만으로 내용을 구분하거나 인식하도록 제공된 콘텐츠(그래프, 차트, 지도, 필수 입력항목 등)를 제공한 경우",공통,"그래프의 범례를 색상만으로 구분하고 있어 흑백 모드 사용자, 저시력 사용자는 정보를 정확하게 인지하기 어려움
그래프에 표현된 정보와 동일한 내용을 표로 표현하여 대체 수단을 제공할 수 있음",,,,,,,,,,,,,,,,,,,,,,,
